id,name,image_url,image_path
sv3-191,Patrol Cap,https://images.pokemontcg.io/sv3/191.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-191.jpg
sv3-193,Poppy,https://images.pokemontcg.io/sv3/193.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-193.jpg
sv3-197,Vengeful Punch,https://images.pokemontcg.io/sv3/197.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-197.jpg
sv3-192,Pokémon League Headquarters,https://images.pokemontcg.io/sv3/192.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-192.jpg
sv3-200,Palafin,https://images.pokemontcg.io/sv3/200.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-200.jpg
sv3-195,Team Star Grunt,https://images.pokemontcg.io/sv3/195.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-195.jpg
sv3-212,Vespiquen ex,https://images.pokemontcg.io/sv3/212.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-212.jpg
sv3-199,Ninetales,https://images.pokemontcg.io/sv3/199.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-199.jpg
sv3-215,Charizard ex,https://images.pokemontcg.io/sv3/215.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-215.jpg
sv3-202,Cleffa,https://images.pokemontcg.io/sv3/202.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-202.jpg
sv3-217,Pidgeot ex,https://images.pokemontcg.io/sv3/217.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-217.jpg
sv3-203,Larvitar,https://images.pokemontcg.io/sv3/203.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-203.jpg
sv3-221,Ryme,https://images.pokemontcg.io/sv3/221.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-221.jpg
sv3-204,Houndour,https://images.pokemontcg.io/sv3/204.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-204.jpg
sv3-222,Eiscue ex,https://images.pokemontcg.io/sv3/222.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-222.jpg
sv3-206,Varoom,https://images.pokemontcg.io/sv3/206.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-206.jpg
sv3-225,Pidgeot ex,https://images.pokemontcg.io/sv3/225.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-225.jpg
sv3-207,Pidgey,https://images.pokemontcg.io/sv3/207.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-207.jpg
sv3-226,Geeta,https://images.pokemontcg.io/sv3/226.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-226.jpg
sv3-213,Glimmora ex,https://images.pokemontcg.io/sv3/213.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-213.jpg
sv3-228,Charizard ex,https://images.pokemontcg.io/sv3/228.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-228.jpg
sv3-230,Basic Fire Energy,https://images.pokemontcg.io/sv3/230.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-230.jpg
sv3-229,Artazon,https://images.pokemontcg.io/sv3/229.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-229.jpg
sv3-208,Pidgeotto,https://images.pokemontcg.io/sv3/208.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-208.jpg
sv3-194,Ryme,https://images.pokemontcg.io/sv3/194.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-194.jpg
sv3-209,Lechonk,https://images.pokemontcg.io/sv3/209.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-209.jpg
sv3-196,Town Store,https://images.pokemontcg.io/sv3/196.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-196.jpg
sv3-211,Tyranitar ex,https://images.pokemontcg.io/sv3/211.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-211.jpg
sv3-198,Gloom,https://images.pokemontcg.io/sv3/198.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-198.jpg
sv3-214,Absol ex,https://images.pokemontcg.io/sv3/214.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-214.jpg
sv3-201,Bellibolt,https://images.pokemontcg.io/sv3/201.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-201.jpg
sv3-220,Poppy,https://images.pokemontcg.io/sv3/220.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-220.jpg
sv3-205,Scizor,https://images.pokemontcg.io/sv3/205.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-205.jpg
sv3-223,Charizard ex,https://images.pokemontcg.io/sv3/223.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-223.jpg
sv3-210,Eiscue ex,https://images.pokemontcg.io/sv3/210.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-210.jpg
sv3-216,Revavroom ex,https://images.pokemontcg.io/sv3/216.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-216.jpg
sv3-218,Geeta,https://images.pokemontcg.io/sv3/218.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-218.jpg
sv3-219,Ortega,https://images.pokemontcg.io/sv3/219.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-219.jpg
sv3-224,Revavroom ex,https://images.pokemontcg.io/sv3/224.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-224.jpg
sv3-227,Poppy,https://images.pokemontcg.io/sv3/227.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3-227.jpg
svp-30,Chien-Pao ex,https://images.pokemontcg.io/svp/30.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-30.jpg
svp-31,Tinkaton ex,https://images.pokemontcg.io/svp/31.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-31.jpg
svp-32,Annihilape ex,https://images.pokemontcg.io/svp/32.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-32.jpg
svp-36,Palafin,https://images.pokemontcg.io/svp/36.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-36.jpg
svp-37,Cleffa,https://images.pokemontcg.io/svp/37.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-37.jpg
svp-38,Togekiss,https://images.pokemontcg.io/svp/38.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-38.jpg
svp-39,Mawile,https://images.pokemontcg.io/svp/39.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-39.jpg
svp-40,Pawmi,https://images.pokemontcg.io/svp/40.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-40.jpg
svp-41,Paldean Wooper,https://images.pokemontcg.io/svp/41.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-41.jpg
svp-42,Houndstone,https://images.pokemontcg.io/svp/42.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-42.jpg
svp-43,Eevee,https://images.pokemontcg.io/svp/43.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-43.jpg
svp-44,Charmander,https://images.pokemontcg.io/svp/44.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-44.jpg
svp-45,Paradise Resort,https://images.pokemontcg.io/svp/45.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/svp-45.jpg
sv3pt5-2,Ivysaur,https://images.pokemontcg.io/sv3pt5/2.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-2.jpg
sv3pt5-1,Bulbasaur,https://images.pokemontcg.io/sv3pt5/1.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-1.jpg
sv3pt5-3,Venusaur ex,https://images.pokemontcg.io/sv3pt5/3.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-3.jpg
sv3pt5-7,Squirtle,https://images.pokemontcg.io/sv3pt5/7.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-7.jpg
sv3pt5-19,Rattata,https://images.pokemontcg.io/sv3pt5/19.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-19.jpg
sv3pt5-8,Wartortle,https://images.pokemontcg.io/sv3pt5/8.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-8.jpg
sv3pt5-23,Ekans,https://images.pokemontcg.io/sv3pt5/23.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-23.jpg
sv3pt5-9,Blastoise ex,https://images.pokemontcg.io/sv3pt5/9.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-9.jpg
sv3pt5-24,Arbok ex,https://images.pokemontcg.io/sv3pt5/24.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-24.jpg
sv3pt5-12,Butterfree,https://images.pokemontcg.io/sv3pt5/12.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-12.jpg
sv3pt5-25,Pikachu,https://images.pokemontcg.io/sv3pt5/25.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-25.jpg
sv3pt5-16,Pidgey,https://images.pokemontcg.io/sv3pt5/16.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-16.jpg
sv3pt5-29,Nidoran ♀,https://images.pokemontcg.io/sv3pt5/29.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-29.jpg
sv3pt5-21,Spearow,https://images.pokemontcg.io/sv3pt5/21.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-21.jpg
sv3pt5-33,Nidorino,https://images.pokemontcg.io/sv3pt5/33.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-33.jpg
sv3pt5-30,Nidorina,https://images.pokemontcg.io/sv3pt5/30.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-30.jpg
sv3pt5-34,Nidoking,https://images.pokemontcg.io/sv3pt5/34.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-34.jpg
sv3pt5-32,Nidoran ♂,https://images.pokemontcg.io/sv3pt5/32.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-32.jpg
sv3pt5-35,Clefairy,https://images.pokemontcg.io/sv3pt5/35.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-35.jpg
sv3pt5-36,Clefable,https://images.pokemontcg.io/sv3pt5/36.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-36.jpg
sv3pt5-44,Gloom,https://images.pokemontcg.io/sv3pt5/44.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-44.jpg
sv3pt5-45,Vileplume,https://images.pokemontcg.io/sv3pt5/45.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-45.jpg
sv3pt5-46,Paras,https://images.pokemontcg.io/sv3pt5/46.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-46.jpg
sv3pt5-51,Dugtrio,https://images.pokemontcg.io/sv3pt5/51.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-51.jpg
sv3pt5-47,Parasect,https://images.pokemontcg.io/sv3pt5/47.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-47.jpg
sv3pt5-50,Diglett,https://images.pokemontcg.io/sv3pt5/50.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-50.jpg
sv3pt5-4,Charmander,https://images.pokemontcg.io/sv3pt5/4.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-4.jpg
sv3pt5-14,Kakuna,https://images.pokemontcg.io/sv3pt5/14.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-14.jpg
sv3pt5-5,Charmeleon,https://images.pokemontcg.io/sv3pt5/5.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-5.jpg
sv3pt5-6,Charizard ex,https://images.pokemontcg.io/sv3pt5/6.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-6.jpg
sv3pt5-10,Caterpie,https://images.pokemontcg.io/sv3pt5/10.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-10.jpg
sv3pt5-11,Metapod,https://images.pokemontcg.io/sv3pt5/11.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-11.jpg
sv3pt5-13,Weedle,https://images.pokemontcg.io/sv3pt5/13.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-13.jpg
sv3pt5-17,Pidgeotto,https://images.pokemontcg.io/sv3pt5/17.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-17.jpg
sv3pt5-18,Pidgeot,https://images.pokemontcg.io/sv3pt5/18.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-18.jpg
sv3pt5-26,Raichu,https://images.pokemontcg.io/sv3pt5/26.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-26.jpg
sv3pt5-27,Sandshrew,https://images.pokemontcg.io/sv3pt5/27.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-27.jpg
sv3pt5-28,Sandslash,https://images.pokemontcg.io/sv3pt5/28.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-28.jpg
sv3pt5-31,Nidoqueen,https://images.pokemontcg.io/sv3pt5/31.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-31.jpg
sv3pt5-39,Jigglypuff,https://images.pokemontcg.io/sv3pt5/39.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-39.jpg
sv3pt5-40,Wigglytuff ex,https://images.pokemontcg.io/sv3pt5/40.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-40.jpg
sv3pt5-41,Zubat,https://images.pokemontcg.io/sv3pt5/41.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-41.jpg
sv3pt5-43,Oddish,https://images.pokemontcg.io/sv3pt5/43.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-43.jpg
sv3pt5-49,Venomoth,https://images.pokemontcg.io/sv3pt5/49.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-49.jpg
sv3pt5-15,Beedrill,https://images.pokemontcg.io/sv3pt5/15.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-15.jpg
sv3pt5-20,Raticate,https://images.pokemontcg.io/sv3pt5/20.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-20.jpg
sv3pt5-22,Fearow,https://images.pokemontcg.io/sv3pt5/22.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-22.jpg
sv3pt5-37,Vulpix,https://images.pokemontcg.io/sv3pt5/37.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-37.jpg
sv3pt5-38,Ninetales ex,https://images.pokemontcg.io/sv3pt5/38.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-38.jpg
sv3pt5-42,Golbat,https://images.pokemontcg.io/sv3pt5/42.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-42.jpg
sv3pt5-48,Venonat,https://images.pokemontcg.io/sv3pt5/48.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-48.jpg
sv3pt5-52,Meowth,https://images.pokemontcg.io/sv3pt5/52.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-52.jpg
sv3pt5-53,Persian,https://images.pokemontcg.io/sv3pt5/53.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-53.jpg
sv3pt5-59,Arcanine,https://images.pokemontcg.io/sv3pt5/59.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-59.jpg
sv3pt5-54,Psyduck,https://images.pokemontcg.io/sv3pt5/54.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-54.jpg
sv3pt5-60,Poliwag,https://images.pokemontcg.io/sv3pt5/60.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-60.jpg
sv3pt5-61,Poliwhirl,https://images.pokemontcg.io/sv3pt5/61.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-61.jpg
sv3pt5-71,Victreebel,https://images.pokemontcg.io/sv3pt5/71.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-71.jpg
sv3pt5-78,Rapidash,https://images.pokemontcg.io/sv3pt5/78.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-78.jpg
sv3pt5-82,Magneton,https://images.pokemontcg.io/sv3pt5/82.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-82.jpg
sv3pt5-85,Dodrio,https://images.pokemontcg.io/sv3pt5/85.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-85.jpg
sv3pt5-92,Gastly,https://images.pokemontcg.io/sv3pt5/92.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-92.jpg
sv3pt5-94,Gengar,https://images.pokemontcg.io/sv3pt5/94.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-94.jpg
sv3pt5-95,Onix,https://images.pokemontcg.io/sv3pt5/95.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-95.jpg
sv3pt5-58,Growlithe,https://images.pokemontcg.io/sv3pt5/58.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-58.jpg
sv3pt5-64,Kadabra,https://images.pokemontcg.io/sv3pt5/64.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-64.jpg
sv3pt5-66,Machop,https://images.pokemontcg.io/sv3pt5/66.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-66.jpg
sv3pt5-69,Bellsprout,https://images.pokemontcg.io/sv3pt5/69.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-69.jpg
sv3pt5-72,Tentacool,https://images.pokemontcg.io/sv3pt5/72.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-72.jpg
sv3pt5-73,Tentacruel,https://images.pokemontcg.io/sv3pt5/73.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-73.jpg
sv3pt5-76,Golem ex,https://images.pokemontcg.io/sv3pt5/76.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-76.jpg
sv3pt5-77,Ponyta,https://images.pokemontcg.io/sv3pt5/77.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-77.jpg
sv3pt5-79,Slowpoke,https://images.pokemontcg.io/sv3pt5/79.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-79.jpg
sv3pt5-83,Farfetch'd,https://images.pokemontcg.io/sv3pt5/83.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-83.jpg
sv3pt5-84,Doduo,https://images.pokemontcg.io/sv3pt5/84.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-84.jpg
sv3pt5-56,Mankey,https://images.pokemontcg.io/sv3pt5/56.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-56.jpg
sv3pt5-63,Abra,https://images.pokemontcg.io/sv3pt5/63.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-63.jpg
sv3pt5-67,Machoke,https://images.pokemontcg.io/sv3pt5/67.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-67.jpg
sv3pt5-68,Machamp,https://images.pokemontcg.io/sv3pt5/68.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-68.jpg
sv3pt5-70,Weepinbell,https://images.pokemontcg.io/sv3pt5/70.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-70.jpg
sv3pt5-75,Graveler,https://images.pokemontcg.io/sv3pt5/75.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-75.jpg
sv3pt5-81,Magnemite,https://images.pokemontcg.io/sv3pt5/81.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-81.jpg
sv3pt5-86,Seel,https://images.pokemontcg.io/sv3pt5/86.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-86.jpg
sv3pt5-88,Grimer,https://images.pokemontcg.io/sv3pt5/88.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-88.jpg
sv3pt5-93,Haunter,https://images.pokemontcg.io/sv3pt5/93.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-93.jpg
sv3pt5-55,Golduck,https://images.pokemontcg.io/sv3pt5/55.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-55.jpg
sv3pt5-57,Primeape,https://images.pokemontcg.io/sv3pt5/57.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-57.jpg
sv3pt5-62,Poliwrath,https://images.pokemontcg.io/sv3pt5/62.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-62.jpg
sv3pt5-65,Alakazam ex,https://images.pokemontcg.io/sv3pt5/65.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-65.jpg
sv3pt5-74,Geodude,https://images.pokemontcg.io/sv3pt5/74.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-74.jpg
sv3pt5-80,Slowbro,https://images.pokemontcg.io/sv3pt5/80.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-80.jpg
sv3pt5-87,Dewgong,https://images.pokemontcg.io/sv3pt5/87.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-87.jpg
sv3pt5-89,Muk,https://images.pokemontcg.io/sv3pt5/89.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-89.jpg
sv3pt5-90,Shellder,https://images.pokemontcg.io/sv3pt5/90.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-90.jpg
sv3pt5-91,Cloyster,https://images.pokemontcg.io/sv3pt5/91.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-91.jpg
sv3pt5-97,Hypno,https://images.pokemontcg.io/sv3pt5/97.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-97.jpg
sv3pt5-104,Cubone,https://images.pokemontcg.io/sv3pt5/104.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-104.jpg
sv3pt5-105,Marowak,https://images.pokemontcg.io/sv3pt5/105.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-105.jpg
sv3pt5-106,Hitmonlee,https://images.pokemontcg.io/sv3pt5/106.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-106.jpg
sv3pt5-107,Hitmonchan,https://images.pokemontcg.io/sv3pt5/107.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-107.jpg
sv3pt5-112,Rhydon,https://images.pokemontcg.io/sv3pt5/112.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-112.jpg
sv3pt5-115,Kangaskhan ex,https://images.pokemontcg.io/sv3pt5/115.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-115.jpg
sv3pt5-117,Seadra,https://images.pokemontcg.io/sv3pt5/117.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-117.jpg
sv3pt5-119,Seaking,https://images.pokemontcg.io/sv3pt5/119.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-119.jpg
sv3pt5-120,Staryu,https://images.pokemontcg.io/sv3pt5/120.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-120.jpg
sv3pt5-126,Magmar,https://images.pokemontcg.io/sv3pt5/126.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-126.jpg
sv3pt5-128,Tauros,https://images.pokemontcg.io/sv3pt5/128.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-128.jpg
sv3pt5-136,Flareon,https://images.pokemontcg.io/sv3pt5/136.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-136.jpg
sv3pt5-138,Omanyte,https://images.pokemontcg.io/sv3pt5/138.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-138.jpg
sv3pt5-139,Omastar,https://images.pokemontcg.io/sv3pt5/139.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-139.jpg
sv3pt5-142,Aerodactyl,https://images.pokemontcg.io/sv3pt5/142.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-142.jpg
sv3pt5-143,Snorlax,https://images.pokemontcg.io/sv3pt5/143.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-143.jpg
sv3pt5-100,Voltorb,https://images.pokemontcg.io/sv3pt5/100.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-100.jpg
sv3pt5-109,Koffing,https://images.pokemontcg.io/sv3pt5/109.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-109.jpg
sv3pt5-111,Rhyhorn,https://images.pokemontcg.io/sv3pt5/111.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-111.jpg
sv3pt5-116,Horsea,https://images.pokemontcg.io/sv3pt5/116.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-116.jpg
sv3pt5-127,Pinsir,https://images.pokemontcg.io/sv3pt5/127.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-127.jpg
sv3pt5-129,Magikarp,https://images.pokemontcg.io/sv3pt5/129.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-129.jpg
sv3pt5-130,Gyarados,https://images.pokemontcg.io/sv3pt5/130.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-130.jpg
sv3pt5-140,Kabuto,https://images.pokemontcg.io/sv3pt5/140.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-140.jpg
sv3pt5-141,Kabutops,https://images.pokemontcg.io/sv3pt5/141.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-141.jpg
sv3pt5-144,Articuno,https://images.pokemontcg.io/sv3pt5/144.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-144.jpg
sv3pt5-96,Drowzee,https://images.pokemontcg.io/sv3pt5/96.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-96.jpg
sv3pt5-99,Kingler,https://images.pokemontcg.io/sv3pt5/99.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-99.jpg
sv3pt5-101,Electrode,https://images.pokemontcg.io/sv3pt5/101.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-101.jpg
sv3pt5-103,Exeggutor,https://images.pokemontcg.io/sv3pt5/103.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-103.jpg
sv3pt5-113,Chansey,https://images.pokemontcg.io/sv3pt5/113.png,/content/drive/MyDrive/Capstone/pokemon_images_dataset/sv3pt5-113.jpg
