id,name,hp,convertedRetreatCost,number,nationalPokedexNumbers,has_rule,has_ability,has_ancient_trait,is_regulation,weakness_count,resistances_count,num_attacks,Colorless,Darkness,Dragon,Fairy,Fighting,Fire,Grass,Lightning,Metal,Psychic,Water,set_age,is_promo,rarity_score,marketPrice
swsh11-104,Mienshao,0.236842105,0.2,0.336601307,0.604878049,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.333333333,0.06
swsh11-105,Landorus,0.315789474,0.2,0.339869281,0.629268293,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.5,0.11
swsh11-106,Binacle,0.184210526,0.4,0.343137255,0.671219512,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.166666667,0.05
swsh11-107,Barbaracle,0.342105263,0.6,0.346405229,0.672195122,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.5,0.18
swsh11-108,Carbink,0.236842105,0.2,0.349673203,0.685853659,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.333333333,0.12
swsh11-109,Rockruff,0.157894737,0.2,0.352941176,0.725853659,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.166666667,0.06
swsh11-110,Falinks,0.263157895,0.2,0.35620915,0.848780488,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.166666667,0.07
swsh11-111,Stonjourner,0.368421053,0.8,0.359477124,0.852682927,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.5,0.11
swsh11-112,Spinarak,0.131578947,0.2,0.362745098,0.162926829,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.166666667,0.07
swsh11-113,Ariados,0.236842105,0.2,0.366013072,0.163902439,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.16
swsh11-114,Murkrow,0.157894737,0.2,0.369281046,0.193170732,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.166666667,0.08
swsh11-115,Honchkrow,0.315789474,0.2,0.37254902,0.419512195,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.1
swsh11-116,Seviper,0.289473684,0.4,0.375816993,0.327804878,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.09
swsh11-117,Spiritomb,0.157894737,0.4,0.379084967,0.431219512,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.16
swsh11-118,Drapion V,0.552631579,0.4,0.382352941,0.44097561,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,0.65
swsh11-119,Drapion VSTAR,0.710526316,0.6,0.385620915,0.44097561,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,0.8
swsh11-120,Darkrai,0.315789474,0.4,0.388888889,0.47902439,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.2
swsh11-121,Inkay,0.131578947,0.2,0.392156863,0.669268293,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.166666667,0.07
swsh11-122,Hoopa,0.315789474,0.2,0.395424837,0.702439024,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.12
swsh11-123,Radiant Hisuian Sneasler,0.342105263,0.2,0.39869281,0.88097561,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,0.42
swsh11-124,Radiant Steelix,0.447368421,0.8,0.401960784,0.202926829,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.114071948,0,0.666666667,0.69
swsh11-125,Bronzor,0.184210526,0.4,0.405228758,0.425365854,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.114071948,0,0.166666667,0.09
swsh11-126,Bronzong,0.342105263,0.6,0.408496732,0.426341463,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.114071948,0,0.333333333,0.04
swsh11-127,Galarian Stunfisk,0.263157895,0.6,0.411764706,0.602926829,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.114071948,0,0.333333333,0.05
swsh11-128,Magearna,0.236842105,0.2,0.41503268,0.781463415,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.114071948,0,0.5,0.15
swsh11-129,Galarian Perrserker V,0.526315789,0.4,0.418300654,0.84195122,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.114071948,0,0.666666667,0.58
swsh11-130,Giratina V,0.578947368,0.4,0.421568627,0.475121951,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.05
swsh11-131,Giratina VSTAR,0.736842105,0.4,0.424836601,0.475121951,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,2.1
swsh11-132,Goomy,0.157894737,0.4,0.428104575,0.686829268,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.166666667,0.08
swsh11-133,Hisuian Sliggoo,0.236842105,0.6,0.431372549,0.687804878,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.09
swsh11-134,Hisuian Goodra,0.421052632,0.6,0.434640523,0.688780488,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.22
swsh11-135,Hisuian Goodra V,0.578947368,0.6,0.437908497,0.688780488,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,0.54
swsh11-136,Hisuian Goodra VSTAR,0.710526316,0.6,0.441176471,0.688780488,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1
swsh11-137,Pidgeot V,0.552631579,0.2,0.444444444,0.017560976,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,0.73
swsh11-138,Lickitung,0.289473684,0.8,0.447712418,0.105365854,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.166666667,0.1
swsh11-139,Lickilicky,0.368421053,0.8,0.450980392,0.451707317,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.1
swsh11-140,Porygon,0.157894737,0.2,0.454248366,0.133658537,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.166666667,0.07
swsh11-141,Porygon2,0.236842105,0.2,0.45751634,0.227317073,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.08
swsh11-142,Porygon-Z,0.394736842,0.4,0.460784314,0.462439024,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.16
swsh11-143,Snorlax,0.394736842,0.8,0.464052288,0.139512195,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.84
swsh11-144,Aipom,0.157894737,0.2,0.467320261,0.185365854,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.166666667,0.05
swsh11-145,Ambipom,0.236842105,0.2,0.470588235,0.413658537,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.08
swsh11-146,Hisuian Zoroark V,0.552631579,0.4,0.473856209,0.557073171,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,0.76
swsh11-147,Hisuian Zoroark VSTAR,0.710526316,0.4,0.477124183,0.557073171,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.03
swsh11-148,Bouffalant,0.342105263,0.4,0.480392157,0.610731707,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.13
swsh11-149,Komala,0.263157895,0.4,0.483660131,0.756097561,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.09
swsh11-150,Skwovet,0.157894737,0.2,0.486928105,0.79902439,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.166666667,0.07
swsh11-151,Greedent,0.342105263,0.6,0.490196078,0.8,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.14
swsh11-152,Arc Phone,0,0,0.493464052,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.06
swsh11-153,Arezu,0,0,0.496732026,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.08
swsh11-154,Box of Disaster,0,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.09
swsh11-155,Colress's Experiment,0,0,0.503267974,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.08
swsh11-156,Damage Pump,0,0,0.506535948,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.07
swsh11-157,Fantina,0,0,0.509803922,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.07
swsh11-158,Iscan,0,0,0.513071895,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.06
swsh11-159,Lady,0,0,0.516339869,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.12
swsh11-160,Lake Acuity,0,0,0.519607843,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.1
swsh11-161,Lost City,0,0,0.522875817,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.11
swsh11-162,Lost Vacuum,0,0,0.526143791,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.08
swsh11-163,Mirage Gate,0,0,0.529411765,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.09
swsh11-164,Miss Fortune Sisters,0,0,0.532679739,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.1
swsh11-165,Panic Mask,0,0,0.535947712,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.09
swsh11-166,Riley,0,0,0.539215686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.08
swsh11-167,Thorton,0,0,0.54248366,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.06
swsh11-168,Tool Box,0,0,0.545751634,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.09
swsh11-169,Volo,0,0,0.549019608,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.5,0.14
swsh11-170,Windup Arm,0,0,0.552287582,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.08
swsh11-171,Gift Energy,0,0,0.555555556,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.333333333,0.07
swsh11-172,Hisuian Electrode V,0.552631579,0.2,0.558823529,0.098536585,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.114071948,0,0.666666667,1.85
swsh11-173,Delphox V,0.552631579,0.4,0.562091503,0.63902439,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.114071948,0,0.666666667,2.35
swsh11-174,Kyurem V,0.578947368,0.6,0.565359477,0.630243902,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.114071948,0,0.666666667,2.68
swsh11-175,Magnezone V,0.552631579,0.4,0.568627451,0.450731707,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.114071948,0,0.666666667,1.46
swsh11-176,Rotom V,0.5,0.2,0.571895425,0.467317073,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.114071948,0,0.666666667,1.42
swsh11-177,Rotom V,0.5,0.2,0.575163399,0.467317073,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.114071948,0,0.666666667,23.14
swsh11-178,Enamorus V,0.552631579,0.4,0.578431373,0.882926829,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.114071948,0,0.666666667,1.29
swsh11-179,Aerodactyl V,0.552631579,0.2,0.581699346,0.138536585,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.666666667,2.49
swsh11-180,Aerodactyl V,0.552631579,0.2,0.58496732,0.138536585,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.666666667,174.64
swsh11-181,Gallade V,0.578947368,0.4,0.588235294,0.463414634,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.666666667,2.06
swsh11-182,Drapion V,0.552631579,0.4,0.591503268,0.44097561,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.31
swsh11-183,Galarian Perrserker V,0.526315789,0.4,0.594771242,0.84195122,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.114071948,0,0.666666667,1.36
swsh11-184,Galarian Perrserker V,0.526315789,0.4,0.598039216,0.84195122,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0.114071948,0,0.666666667,16.15
swsh11-185,Giratina V,0.578947368,0.4,0.60130719,0.475121951,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,12.68
swsh11-186,Giratina V,0.578947368,0.4,0.604575163,0.475121951,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,612.21
swsh11-187,Hisuian Goodra V,0.578947368,0.6,0.607843137,0.688780488,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,2.07
swsh11-188,Pidgeot V,0.552631579,0.2,0.611111111,0.017560976,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.95
swsh11-189,Arezu,0,0,0.614379085,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,4.12
swsh11-190,Colress's Experiment,0,0,0.617647059,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.22
swsh11-191,Fantina,0,0,0.620915033,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,2.64
swsh11-192,Iscan,0,0,0.624183007,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.06
swsh11-193,Lady,0,0,0.62745098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,3.36
swsh11-194,Miss Fortune Sisters,0,0,0.630718954,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,2.94
swsh11-195,Thorton,0,0,0.633986928,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.45
swsh11-196,Volo,0,0,0.637254902,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,2.2
swsh11-197,Kyurem VMAX,0.868421053,0.6,0.640522876,0.630243902,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.114071948,0,0.833333333,7.94
swsh11-198,Magnezone VSTAR,0.710526316,0.4,0.64379085,0.450731707,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.114071948,0,0.833333333,6.88
swsh11-199,Aerodactyl VSTAR,0.684210526,0.4,0.647058824,0.138536585,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.833333333,10.07
swsh11-200,Drapion VSTAR,0.710526316,0.6,0.650326797,0.44097561,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,6.65
swsh11-201,Giratina VSTAR,0.736842105,0.4,0.653594771,0.475121951,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,23.02
swsh11-202,Hisuian Goodra VSTAR,0.710526316,0.6,0.656862745,0.688780488,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,7.38
swsh11-203,Hisuian Zoroark VSTAR,0.710526316,0.4,0.660130719,0.557073171,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,7.21
swsh11-204,Arezu,0,0,0.663398693,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,3.79
swsh11-205,Colress's Experiment,0,0,0.666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,3.24
swsh11-206,Fantina,0,0,0.669934641,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,3.53
swsh11-207,Iscan,0,0,0.673202614,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,2.92
swsh11-208,Lady,0,0,0.676470588,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,5.67
swsh11-209,Miss Fortune Sisters,0,0,0.679738562,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,4.1
swsh11-210,Thorton,0,0,0.683006536,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,3.04
swsh11-211,Volo,0,0,0.68627451,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,4.18
swsh11-212,Giratina VSTAR,0.736842105,0.4,0.689542484,0.475121951,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,13.52
swsh11-213,Hisuian Zoroark VSTAR,0.710526316,0.4,0.692810458,0.557073171,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,5.31
swsh11-214,Box of Disaster,0,0,0.696078431,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,1.56
swsh11-215,Collapsed Stadium,0,0,0.699346405,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,2.22
swsh11-216,Dark Patch,0,0,0.702614379,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,2.52
swsh11-217,Lost Vacuum,0,0,0.705882353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,2.03
swsh11tg-TG01,Parasect,0.315789474,0.4,0,0.045853659,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.114071948,0,0.833333333,1.68
swsh11tg-TG02,Roserade,0.315789474,0.2,0.003267974,0.397073171,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.114071948,0,0.833333333,1.88
swsh11tg-TG03,Charizard,0.447368421,0.6,0.006535948,0.005853659,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.114071948,0,0.833333333,15.7
swsh11tg-TG04,Chandelure,0.394736842,0.4,0.009803922,0.594146341,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.114071948,0,0.833333333,1.87
swsh11tg-TG05,Pikachu,0.157894737,0.2,0.013071895,0.024390244,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.114071948,0,0.833333333,22.86
swsh11tg-TG06,Gengar,0.315789474,0.4,0.016339869,0.091707317,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.114071948,0,0.833333333,30.75
swsh11tg-TG07,Banette,0.210526316,0.2,0.019607843,0.345365854,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0.114071948,0,0.833333333,1.72
swsh11tg-TG08,Hisuian Arcanine,0.342105263,0.4,0.022875817,0.057560976,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.833333333,2.98
swsh11tg-TG09,Spiritomb,0.157894737,0.4,0.026143791,0.431219512,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,2.03
swsh11tg-TG10,Snorlax,0.394736842,0.8,0.029411765,0.139512195,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,12.03
swsh11tg-TG11,Castform,0.184210526,0,0.032679739,0.342439024,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.833333333,1.28
swsh11tg-TG12,Orbeetle V,0.473684211,0.2,0.035947712,0.805853659,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.114071948,0,0.666666667,3.99
swsh11tg-TG13,Orbeetle VMAX,0.815789474,0.2,0.039215686,0.805853659,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.114071948,0,0.666666667,8.09
swsh11tg-TG14,Centiskorch V,0.552631579,0.6,0.04248366,0.830243902,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.114071948,0,0.666666667,3.31
swsh11tg-TG15,Centiskorch VMAX,0.842105263,0.6,0.045751634,0.830243902,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.114071948,0,0.666666667,5.46
swsh11tg-TG16,Pikachu V,0.5,0.2,0.049019608,0.024390244,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.114071948,0,0.666666667,78.95
swsh11tg-TG17,Pikachu VMAX,0.815789474,0.4,0.052287582,0.024390244,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.114071948,0,0.666666667,82.96
swsh11tg-TG18,Enamorus V,0.552631579,0.4,0.055555556,0.882926829,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.114071948,0,0.666666667,7.92
swsh11tg-TG19,Gallade V,0.578947368,0.4,0.058823529,0.463414634,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.114071948,0,0.666666667,7.09
swsh11tg-TG20,Crobat V,0.473684211,0.2,0.062091503,0.164878049,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,8.44
swsh11tg-TG21,Eternatus V,0.578947368,0.4,0.065359477,0.868292683,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,3.53
swsh11tg-TG22,Eternatus VMAX,0.894736842,0.6,0.068627451,0.868292683,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,8.65
swsh11tg-TG23,Adventurer's Discovery,0,0,0.071895425,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,3.1
swsh11tg-TG24,Boss's Orders,0,0,0.075163399,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,7.82
swsh11tg-TG25,Cook,0,0,0.078431373,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.68
swsh11tg-TG26,Kabu,0,0,0.081699346,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.31
swsh11tg-TG27,Nessa,0,0,0.08496732,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,8.74
swsh11tg-TG28,Opal,0,0,0.088235294,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071948,0,0.666666667,1.47
swsh11tg-TG29,Pikachu VMAX,0.815789474,0.4,0.091503268,0.024390244,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.114071948,0,0.833333333,15.43
swsh11tg-TG30,Mew VMAX,0.815789474,0,0.094771242,0.147317073,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0.114071948,0,0.833333333,20.55
swsh12-1,Venonat,0.157894737,0.2,0,0.046829268,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.166666667,0.05
swsh12-2,Venomoth,0.236842105,0,0.003267974,0.047804878,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.333333333,0.08
swsh12-3,Spinarak,0.157894737,0.2,0.006535948,0.162926829,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.166666667,0.06
swsh12-4,Ariados,0.236842105,0.2,0.009803922,0.163902439,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.5,0.14
swsh12-5,Sunkern,0.105263158,0.2,0.013071895,0.186341463,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.166666667,0.06
swsh12-6,Sunflora,0.236842105,0.4,0.016339869,0.187317073,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.333333333,0.08
swsh12-7,Serperior V,0.552631579,0.2,0.019607843,0.484878049,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.666666667,0.69
swsh12-8,Serperior VSTAR,0.710526316,0,0.022875817,0.484878049,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.666666667,1.02
swsh12-9,Petilil,0.131578947,0.2,0.026143791,0.534634146,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.166666667,0.07
swsh12-10,Hisuian Lilligant,0.315789474,0.2,0.029411765,0.535609756,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.5,0.11
swsh12-11,Foongus,0.131578947,0.2,0.032679739,0.575609756,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.166666667,0.06
swsh12-12,Amoonguss,0.236842105,0.6,0.035947712,0.576585366,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.5,0.1
swsh12-13,Durant,0.289473684,0.4,0.039215686,0.616585366,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.107615046,0,0.166666667,0.06
